id,train_code,from_station,to_station,path
83,62000S793908,长沙,株洲南,../S/62000S793908.json
84,6n000S794008,株洲南,长沙,../S/6n000S794008.json
85,62000S794106,长沙,株洲南,../S/62000S794106.json
86,6n000S794208,株洲南,长沙,../S/6n000S794208.json
87,62000S794306,长沙,株洲南,../S/62000S794306.json
88,6n000S794406,株洲南,长沙,../S/6n000S794406.json
89,62000S79450A,长沙,株洲南,../S/62000S79450A.json
90,6n000S794608,株洲南,麓谷,../S/6n000S794608.json
91,6n000S794700,麓谷,株洲南,../S/6n000S794700.json
92,6n000S794806,株洲南,长沙,../S/6n000S794806.json
93,62000S794907,长沙,株洲南,../S/62000S794907.json
94,6n000S795008,株洲南,长沙,../S/6n000S795008.json
95,62000S79510B,长沙,株洲南,../S/62000S79510B.json
96,6n000S795206,株洲南,长沙,../S/6n000S795206.json
97,6n000S795300,麓谷,株洲南,../S/6n000S795300.json
98,6n000S79540A,株洲南,长沙,../S/6n000S79540A.json
99,62000S795506,长沙,株洲南,../S/62000S795506.json
100,6n000S79560G,株洲南,麓谷,../S/6n000S79560G.json
101,62000S795704,长沙,株洲南,../S/62000S795704.json
102,6n000S795807,株洲南,长沙,../S/6n000S795807.json
103,6n000S795900,麓谷,株洲南,../S/6n000S795900.json
104,6n000S796007,株洲南,长沙,../S/6n000S796007.json
105,62000S796103,长沙,株洲南,../S/62000S796103.json
106,6n000S796207,株洲南,长沙,../S/6n000S796207.json
107,62000S796303,长沙,株洲南,../S/62000S796303.json
108,6n000S796405,株洲南,长沙,../S/6n000S796405.json
109,62000S796505,长沙,株洲南,../S/62000S796505.json
110,6n000S796604,株洲南,长沙,../S/6n000S796604.json
111,62000S796704,长沙,株洲南,../S/62000S796704.json
112,6n000S796803,株洲南,长沙,../S/6n000S796803.json
113,62000S79690C,长沙,株洲南,../S/62000S79690C.json
114,6n000S797005,株洲南,长沙,../S/6n000S797005.json
115,62000S797102,长沙,株洲南,../S/62000S797102.json
116,6n000S797204,株洲南,长沙,../S/6n000S797204.json
117,62000S797303,长沙,株洲南,../S/62000S797303.json
118,6n000S797405,株洲南,长沙,../S/6n000S797405.json
119,62000S797503,长沙,株洲南,../S/62000S797503.json
120,6n000S797607,株洲南,长沙,../S/6n000S797607.json
121,62000S797705,长沙,株洲南,../S/62000S797705.json
122,6n000S797804,株洲南,长沙,../S/6n000S797804.json
123,6n000S797900,麓谷,株洲南,../S/6n000S797900.json
124,6n000S798006,株洲南,长沙,../S/6n000S798006.json
125,62000S798102,长沙,株洲南,../S/62000S798102.json
126,6n000S798204,株洲南,长沙,../S/6n000S798204.json
127,62000S798303,长沙,株洲南,../S/62000S798303.json
128,6n000S798402,株洲南,长沙,../S/6n000S798402.json
129,62000S798504,长沙,株洲南,../S/62000S798504.json
130,6n000S798602,株洲南,长沙,../S/6n000S798602.json
131,62000S798702,长沙,株洲南,../S/62000S798702.json
